f,ReportedAddress,CrossStreet,Town,State,concate,ReportedDate,Endingleakgrade,Endingleakgradenumber
7337539,31 TEMPLE ST,,WEST ROXBURY,MA,"31 TEMPLE ST WEST ROXBURY, MA",8/21/2017,3,3
1656850,314 COREY ST,,WEST ROXBURY,MA,"314 COREY ST WEST ROXBURY, MA",4/22/2014,3,3
7343083,32 SPARROW ST,,WEST ROXBURY,MA,"32 SPARROW ST WEST ROXBURY, MA",4/17/2018,3,3
1763828,33 POTOMAC ST,,WEST ROXBURY,MA,"33 POTOMAC ST WEST ROXBURY, MA",9/5/2014,3,3
7337091,33 WYCLIFF AVE,,WEST ROXBURY,MA,"33 WYCLIFF AVE WEST ROXBURY, MA",8/8/2017,2A,2
7333529,34 PELTON ST,,WEST ROXBURY,MA,"34 PELTON ST WEST ROXBURY, MA",4/19/2017,3,3
7341934,344 WELD ST,,WEST ROXBURY,MA,"344 WELD ST WEST ROXBURY, MA",2/15/2018,3,3
7337381,345 BAKER ST,,WEST ROXBURY,MA,"345 BAKER ST WEST ROXBURY, MA",8/16/2017,3,3
7342931,35 NEW HAVEN ST,,WEST ROXBURY,MA,"35 NEW HAVEN ST WEST ROXBURY, MA",4/9/2018,3,3
7337431,353 BAKER ST,,WEST ROXBURY,MA,"353 BAKER ST WEST ROXBURY, MA",8/15/2017,3,3
7338148,36 CARROLTON RD,,WEST ROXBURY,MA,"36 CARROLTON RD WEST ROXBURY, MA",9/5/2017,3,3
7337225,36 CHESBROUGH RD,,WEST ROXBURY,MA,"36 CHESBROUGH RD WEST ROXBURY, MA",8/10/2017,3,3
7337393,367 BAKER ST,,WEST ROXBURY,MA,"367 BAKER ST WEST ROXBURY, MA",8/15/2017,3,3
7331105,37 HEMLOCK RD,,WEST ROXBURY,MA,"37 HEMLOCK RD WEST ROXBURY, MA",10/12/2016,3,3
7348771,373 PARK ST,,WEST ROXBURY,MA,"373 PARK ST WEST ROXBURY, MA",11/8/2018,3,3
7343568,373 WELD ST,,WEST ROXBURY,MA,"373 WELD ST WEST ROXBURY, MA",4/30/2018,2,2
7343572,38 CERDAN AVE,,WEST ROXBURY,MA,"38 CERDAN AVE WEST ROXBURY, MA",4/30/2018,3,3
7340310,38 GARNET RD,,WEST ROXBURY,MA,"38 GARNET RD WEST ROXBURY, MA",12/13/2017,3,3
7337199,39 BRUCEWOOD ST,,WEST ROXBURY,MA,"39 BRUCEWOOD ST WEST ROXBURY, MA",8/9/2017,3,3
319019,39 GOETHE ST,,WEST ROXBURY,MA,"39 GOETHE ST WEST ROXBURY, MA",2/16/2009,2,2
7349178,393 PARK ST,,WEST ROXBURY,MA,"393 PARK ST WEST ROXBURY, MA",11/30/2018,3,3
7340055,4 TEMPLE TER,,WEST ROXBURY,MA,"4 TEMPLE TER WEST ROXBURY, MA",12/4/2017,3,3
7333591,40 GARDNER ST,,WEST ROXBURY,MA,"40 GARDNER ST WEST ROXBURY, MA",4/21/2017,3,3
814663,409 BAKER ST,,WEST ROXBURY,MA,"409 BAKER ST WEST ROXBURY, MA",2/10/2012,3,3
7331109,416 BAKER ST,,WEST ROXBURY,MA,"416 BAKER ST WEST ROXBURY, MA",11/17/2016,3,3
7345531,416 BAKER ST,,WEST ROXBURY,MA,"416 BAKER ST WEST ROXBURY, MA",7/10/2018,3,3
7333480,42 BONAIR ST,,WEST ROXBURY,MA,"42 BONAIR ST WEST ROXBURY, MA",4/20/2017,3,3
7337227,424 BAKER ST,,WEST ROXBURY,MA,"424 BAKER ST WEST ROXBURY, MA",8/10/2017,3,3
7337791,429 BAKER ST,,WEST ROXBURY,MA,"429 BAKER ST WEST ROXBURY, MA",8/25/2017,2,2
7337430,44 BELLEVUE ST,,WEST ROXBURY,MA,"44 BELLEVUE ST WEST ROXBURY, MA",8/14/2017,3,3
7337103,44 CASS ST,,WEST ROXBURY,MA,"44 CASS ST WEST ROXBURY, MA",8/7/2017,3,3
341193,44 MANTHORNE RD,,WEST ROXBURY,MA,"44 MANTHORNE RD WEST ROXBURY, MA",10/20/2010,3,3
7338154,45 CEDARCREST RD,,WEST ROXBURY,MA,"45 CEDARCREST RD WEST ROXBURY, MA",9/8/2017,3,3
7348425,46 WOODARD RD,,WEST ROXBURY,MA,"46 WOODARD RD WEST ROXBURY, MA",10/26/2018,3,3
985215,465 LAGRANGE ST,,WEST ROXBURY,MA,"465 LAGRANGE ST WEST ROXBURY, MA",8/4/2012,3,3
7337494,47 HOWITT RD,,WEST ROXBURY,MA,"47 HOWITT RD WEST ROXBURY, MA",8/16/2017,3,3
7338971,47 STIMSON ST,,WEST ROXBURY,MA,"47 STIMSON ST WEST ROXBURY, MA",10/12/2017,3,3
7342798,4750 WASHINGTON ST,,WEST ROXBURY,MA,"4750 WASHINGTON ST WEST ROXBURY, MA",4/9/2018,3,3
7339208,48 LAGRANGE ST,,WEST ROXBURY,MA,"48 LAGRANGE ST WEST ROXBURY, MA",10/20/2017,3,3
7349937,48 MANTHORNE RD,,WEST ROXBURY,MA,"48 MANTHORNE RD WEST ROXBURY, MA",12/30/2018,3,3
7348960,48 NEWFIELD ST,,WEST ROXBURY,MA,"48 NEWFIELD ST WEST ROXBURY, MA",11/20/2018,3,3
3814431,48 SPRING RD,,WEST ROXBURY,MA,"48 SPRING RD WEST ROXBURY, MA",4/8/2015,3,3
4989251,481 LAGRANGE ST,,WEST ROXBURY,MA,"481 LAGRANGE ST WEST ROXBURY, MA",7/22/2015,3,3
7338780,497 WELD ST,,WEST ROXBURY,MA,"497 WELD ST WEST ROXBURY, MA",10/4/2017,3,3
7337579,4988 WASHINGTON ST,,WEST ROXBURY,MA,"4988 WASHINGTON ST WEST ROXBURY, MA",8/22/2017,2,2
7337126,5 COTUIT ST,,WEST ROXBURY,MA,"5 COTUIT ST WEST ROXBURY, MA",8/10/2017,3,3
7337788,50 PARAGON RD,,WEST ROXBURY,MA,"50 PARAGON RD WEST ROXBURY, MA",8/24/2017,2,2
7343047,51 CALEDONIAN AVE,,WEST ROXBURY,MA,"51 CALEDONIAN AVE WEST ROXBURY, MA",4/13/2018,3,3
7345442,51 DWINELL ST,,WEST ROXBURY,MA,"51 DWINELL ST WEST ROXBURY, MA",7/7/2018,3,3
7349175,5170 WASHINGTON ST,,WEST ROXBURY,MA,"5170 WASHINGTON ST WEST ROXBURY, MA",12/1/2018,2,2
7347124,52 SANBORN AVE,,WEST ROXBURY,MA,"52 SANBORN AVE WEST ROXBURY, MA",9/13/2018,2,2
7340160,53 NEW HAVEN ST,,WEST ROXBURY,MA,"53 NEW HAVEN ST WEST ROXBURY, MA",12/1/2017,3,3
238167,548 LAGRANGE ST,,WEST ROXBURY,MA,"548 LAGRANGE ST WEST ROXBURY, MA",11/8/2002,2,2
1730422,55 HASTINGS ST,,WEST ROXBURY,MA,"55 HASTINGS ST WEST ROXBURY, MA",8/7/2014,3,3
7342600,57 VERMONT ST,,WEST ROXBURY,MA,"57 VERMONT ST WEST ROXBURY, MA",3/17/2018,3,3
7333528,580 LAGRANGE ST,,WEST ROXBURY,MA,"580 LAGRANGE ST WEST ROXBURY, MA",4/20/2017,3,3
7336924,59 CLEMENT AVE,,WEST ROXBURY,MA,"59 CLEMENT AVE WEST ROXBURY, MA",8/4/2017,3,3
7344684,6 CASPAR ST,,WEST ROXBURY,MA,"6 CASPAR ST WEST ROXBURY, MA",6/5/2018,3,3
7343155,6 ELGIN ST,,WEST ROXBURY,MA,"6 ELGIN ST WEST ROXBURY, MA",4/19/2018,3,3
340924,61 ROBIN ST,,WEST ROXBURY,MA,"61 ROBIN ST WEST ROXBURY, MA",11/10/2010,3,3
7337543,623 VETERANS OF FOREIGN WARS PKY,,WEST ROXBURY,MA,"623 VETERANS OF FOREIGN WARS PKY WEST ROXBURY, MA",8/21/2017,3,3
7010836,63 GARNET RD,,WEST ROXBURY,MA,"63 GARNET RD WEST ROXBURY, MA",10/21/2015,3,3
7337874,640 LAGRANGE ST,,WEST ROXBURY,MA,"640 LAGRANGE ST WEST ROXBURY, MA",8/29/2017,3,3
313260,641 BAKER ST,,WEST ROXBURY,MA,"641 BAKER ST WEST ROXBURY, MA",7/31/2008,3,3
6210455,641 ROXBURY PKY,,WEST ROXBURY,MA,"641 ROXBURY PKY WEST ROXBURY, MA",9/20/2015,3,3
7343289,65 GRAYFIELD AVE,,WEST ROXBURY,MA,"65 GRAYFIELD AVE WEST ROXBURY, MA",4/24/2018,3,3
7337783,664 LAGRANGE ST,,WEST ROXBURY,MA,"664 LAGRANGE ST WEST ROXBURY, MA",8/28/2017,2,2
7331118,67 MONTVIEW ST,,WEST ROXBURY,MA,"67 MONTVIEW ST WEST ROXBURY, MA",11/17/2016,3,3
1071843,67 ROBIN ST,,WEST ROXBURY,MA,"67 ROBIN ST WEST ROXBURY, MA",11/28/2012,3,3
1384957,69 MAPLE ST,,WEST ROXBURY,MA,"69 MAPLE ST WEST ROXBURY, MA",10/20/2013,3,3
3814395,7 DANA RD,,WEST ROXBURY,MA,"7 DANA RD WEST ROXBURY, MA",4/8/2015,3,3
7322461,7 LEDGEWOOD RD,,WEST ROXBURY,MA,"7 LEDGEWOOD RD WEST ROXBURY, MA",1/1/2016,3,3
7349177,7 SEARLE RD,,WEST ROXBURY,MA,"7 SEARLE RD WEST ROXBURY, MA",12/2/2018,2,2
7337619,70 BIRCHWOOD ST,,WEST ROXBURY,MA,"70 BIRCHWOOD ST WEST ROXBURY, MA",8/23/2017,3,3
7348323,700 BAKER ST,,WEST ROXBURY,MA,"700 BAKER ST WEST ROXBURY, MA",10/23/2018,3,3
7343158,71 CLEMENT AVE,,WEST ROXBURY,MA,"71 CLEMENT AVE WEST ROXBURY, MA",4/20/2018,2,2
7343291,71 POTOMAC ST,,WEST ROXBURY,MA,"71 POTOMAC ST WEST ROXBURY, MA",4/23/2018,3,3
312649,71 STIMSON ST,,WEST ROXBURY,MA,"71 STIMSON ST WEST ROXBURY, MA",7/18/2008,3,3
7343159,73 ANAWAN AVE,,WEST ROXBURY,MA,"73 ANAWAN AVE WEST ROXBURY, MA",4/20/2018,2,2
1632952,736 LAGRANGE ST,,WEST ROXBURY,MA,"736 LAGRANGE ST WEST ROXBURY, MA",4/28/2014,3,3
7344810,75 CALEDONIAN AVE,,WEST ROXBURY,MA,"75 CALEDONIAN AVE WEST ROXBURY, MA",6/11/2018,2,2
7333136,75 COREY ST,,WEST ROXBURY,MA,"75 COREY ST WEST ROXBURY, MA",4/7/2017,3,3
1775123,76 WILLOWDEAN AVE,,WEST ROXBURY,MA,"76 WILLOWDEAN AVE WEST ROXBURY, MA",9/8/2014,3,3
7342950,78 BAKER ST,,WEST ROXBURY,MA,"78 BAKER ST WEST ROXBURY, MA",4/11/2018,3,3
7349938,78 MANTHORNE RD,,WEST ROXBURY,MA,"78 MANTHORNE RD WEST ROXBURY, MA",12/31/2018,3,3
308647,79 GARNET RD,,WEST ROXBURY,MA,"79 GARNET RD WEST ROXBURY, MA",10/10/2007,3,3
7339805,79 GARNET RD,,WEST ROXBURY,MA,"79 GARNET RD WEST ROXBURY, MA",11/20/2017,3,3
7337493,8 TENNYSON ST,,WEST ROXBURY,MA,"8 TENNYSON ST WEST ROXBURY, MA",8/16/2017,3,3
7337139,81 COREY ST,,WEST ROXBURY,MA,"81 COREY ST WEST ROXBURY, MA",8/3/2017,3,3
7343580,87 THEODORE PARKER RD,,WEST ROXBURY,MA,"87 THEODORE PARKER RD WEST ROXBURY, MA",5/1/2018,3,3
1315640,88 MONTVIEW ST,,WEST ROXBURY,MA,"88 MONTVIEW ST WEST ROXBURY, MA",8/7/2013,3,3
1276985,9 CHILTON RD,,WEST ROXBURY,MA,"9 CHILTON RD WEST ROXBURY, MA",3/14/2013,3,3
7337774,9 GLENHAVEN RD,,WEST ROXBURY,MA,"9 GLENHAVEN RD WEST ROXBURY, MA",8/24/2017,2,2
7345703,90 DE SOTO RD,,WEST ROXBURY,MA,"90 DE SOTO RD WEST ROXBURY, MA",7/15/2018,3,3
7343287,91 GRAYFIELD AVE,,WEST ROXBURY,MA,"91 GRAYFIELD AVE WEST ROXBURY, MA",4/24/2018,3,3
7331099,93 LAGRANGE ST,,WEST ROXBURY,MA,"93 LAGRANGE ST WEST ROXBURY, MA",10/13/2016,3,3
7337799,93 WESTOVER ST,,WEST ROXBURY,MA,"93 WESTOVER ST WEST ROXBURY, MA",8/24/2017,3,3
7337140,95 COREY ST,,WEST ROXBURY,MA,"95 COREY ST WEST ROXBURY, MA",8/3/2017,3,3
7344534,95 SANBORN AVE,,WEST ROXBURY,MA,"95 SANBORN AVE WEST ROXBURY, MA",5/30/2018,3,3
7340157,97 CLEMENT AVE,,WEST ROXBURY,MA,"97 CLEMENT AVE WEST ROXBURY, MA",11/28/2017,2,2
7345714, BOGLE ST, SHERBURN CIR,WESTON,MA," BOGLE ST WESTON, MA",7/12/2018,3,3
94539, BOSTON POST RD,  ,WESTON,MA," BOSTON POST RD WESTON, MA",8/15/1995,3,3
119174, BOSTON POST RD, COLPITTS RD,WESTON,MA," BOSTON POST RD WESTON, MA",12/19/1997,3,3
987479, BRADYLL RD, HALLET HILL RD,WESTON,MA," BRADYLL RD WESTON, MA",8/23/2012,3,3
148798, CONCORD RD, JERICHO RD,WESTON,MA," CONCORD RD WESTON, MA",4/28/1999,3,3
284861, DERBY LN, BOSTON POST RD,WESTON,MA," DERBY LN WESTON, MA",12/7/2005,3,3
284860, DOUBLET HILL RD, CART PATH RD,WESTON,MA," DOUBLET HILL RD WESTON, MA",12/7/2005,3,3
340459, MONTVALE RD, PIGEON HILL RD,WESTON,MA," MONTVALE RD WESTON, MA",12/30/2010,3,3
7327541, OXBOW RD, INTERVALE RD,WESTON,MA," OXBOW RD WESTON, MA",6/5/2016,3,3
7332319, PARK RD, RECREATION RD,WESTON,MA," PARK RD WESTON, MA",2/15/2017,3,3
325709, RIDGEWAY RD, BULLARD RD,WESTON,MA," RIDGEWAY RD WESTON, MA",6/26/2009,3,3
7349225, RIDGEWAY RD, OXBOW RD,WESTON,MA," RIDGEWAY RD WESTON, MA",10/23/2018,3,3
316505, RIVER RD, SOUTH AVE,WESTON,MA," RIVER RD WESTON, MA",8/6/2008,3,3
195273, ROLLING LN, BOSTON POST RD,WESTON,MA," ROLLING LN WESTON, MA",8/4/2000,3,3
321303, SCOTCH PINE RD, CLIFF RD,WESTON,MA," SCOTCH PINE RD WESTON, MA",3/7/2009,3,3
7335281, SOUTH AVE, BROWN ST,WESTON,MA," SOUTH AVE WESTON, MA",5/24/2017,3,3
7343278, SOUTH AVE, RIVER RD,WESTON,MA," SOUTH AVE WESTON, MA",4/25/2018,3,3
5217742, SUTTON PL, BOSTON POST RD,WESTON,MA," SUTTON PL WESTON, MA",8/4/2015,3,3
532568, WINSOR WAY, BRYDEN RD,WESTON,MA," WINSOR WAY WESTON, MA",11/8/2011,3,3
300289, WINTER ST, BEAVER RD,WESTON,MA," WINTER ST WESTON, MA",4/28/2007,3,3
7349545, WINTER ST, BROWN ST,WESTON,MA," WINTER ST WESTON, MA",12/3/2018,3,3
7322497, WOODLAND RD, CONANT RD,WESTON,MA," WOODLAND RD WESTON, MA",12/17/2015,3,3
1230856,1 GREEN LN,,WESTON,MA,"1 GREEN LN WESTON, MA",5/16/2013,3,3
7344834,1 ROCKY LEDGE RD,,WESTON,MA,"1 ROCKY LEDGE RD WESTON, MA",5/9/2018,3,3
2720069,10 POSSUM RD,,WESTON,MA,"10 POSSUM RD WESTON, MA",1/22/2015,3,3
349505,10 RADCLIFFE RD,,WESTON,MA,"10 RADCLIFFE RD WESTON, MA",8/8/2011,3,3
7344888,100 CONANT RD,,WESTON,MA,"100 CONANT RD WESTON, MA",6/7/2018,3,3
214930,101 BLACK OAK RD,,WESTON,MA,"101 BLACK OAK RD WESTON, MA",4/2/2001,3,3
5248619,105 MEADOWBROOK RD,,WESTON,MA,"105 MEADOWBROOK RD WESTON, MA",8/3/2015,3,3
1762369,107 BOGLE ST,,WESTON,MA,"107 BOGLE ST WESTON, MA",10/1/2014,3,3
5592207,11 WARE ST,,WESTON,MA,"11 WARE ST WESTON, MA",8/10/2015,3,3
7333287,11 WEBSTER RD,,WESTON,MA,"11 WEBSTER RD WESTON, MA",4/6/2017,3,3
7349538,110 OXBOW RD,,WESTON,MA,"110 OXBOW RD WESTON, MA",11/18/2018,3,3
7329715,111 BOGLE ST,,WESTON,MA,"111 BOGLE ST WESTON, MA",10/17/2016,3,3
7332320,112 WOODCHESTER DR,,WESTON,MA,"112 WOODCHESTER DR WESTON, MA",2/15/2017,3,3
7340151,115 CONANT RD,,WESTON,MA,"115 CONANT RD WESTON, MA",11/21/2017,3,3
4339382,115 LORING RD,,WESTON,MA,"115 LORING RD WESTON, MA",6/3/2015,3,3
1196191,115 MEADOWBROOK RD,,WESTON,MA,"115 MEADOWBROOK RD WESTON, MA",4/18/2013,3,3
338567,12 CONANT RD,,WESTON,MA,"12 CONANT RD WESTON, MA",9/21/2010,3,3
7336347,12 JONES RD,,WESTON,MA,"12 JONES RD WESTON, MA",7/17/2017,3,3
7336491,125 JERICHO RD,,WESTON,MA,"125 JERICHO RD WESTON, MA",7/19/2017,3,3
949728,13 HIGHLAND ST,,WESTON,MA,"13 HIGHLAND ST WESTON, MA",7/25/2012,3,3
5592476,134 SOUTH AVE,,WESTON,MA,"134 SOUTH AVE WESTON, MA",8/10/2015,3,3
346248,143 LEXINGTON ST,,WESTON,MA,"143 LEXINGTON ST WESTON, MA",4/29/2011,3,3
5289754,15 BAKERS HILL RD,,WESTON,MA,"15 BAKERS HILL RD WESTON, MA",8/3/2015,3,3
7333286,153 CHURCH ST,,WESTON,MA,"153 CHURCH ST WESTON, MA",4/6/2017,3,3
7335239,158 BOSTON POST RD,,WESTON,MA,"158 BOSTON POST RD WESTON, MA",6/1/2017,2,2
3566500,158 GLEN RD,,WESTON,MA,"158 GLEN RD WESTON, MA",3/28/2015,3,3
349708,158 SHERBURN CIR,,WESTON,MA,"158 SHERBURN CIR WESTON, MA",8/22/2011,3,3
7345250,16 SUMMER ST,,WESTON,MA,"16 SUMMER ST WESTON, MA",6/26/2018,2,2
337472,164 ORCHARD AVE,,WESTON,MA,"164 ORCHARD AVE WESTON, MA",9/17/2010,3,3
985110,167 KINGS GRANT RD,,WESTON,MA,"167 KINGS GRANT RD WESTON, MA",8/30/2012,3,3
5866519,17 HIGHLAND ST,,WESTON,MA,"17 HIGHLAND ST WESTON, MA",9/2/2015,3,3
7346860,17 ROUND HILL RD,,WESTON,MA,"17 ROUND HILL RD WESTON, MA",9/2/2018,3,3
4860307,170 NEWTON ST,,WESTON,MA,"170 NEWTON ST WESTON, MA",7/17/2015,3,3
4860497,18 MEADOWBROOK RD,,WESTON,MA,"18 MEADOWBROOK RD WESTON, MA",7/16/2015,3,3
7348324,180 NEWTON ST,,WESTON,MA,"180 NEWTON ST WESTON, MA",10/11/2018,3,3
7344839,184 HICKORY RD,,WESTON,MA,"184 HICKORY RD WESTON, MA",5/16/2018,3,3
4860610,21 LORING RD,,WESTON,MA,"21 LORING RD WESTON, MA",7/16/2015,3,3
7339909,21 WILLARD RD,,WESTON,MA,"21 WILLARD RD WESTON, MA",11/12/2017,3,3
335560,210 SOUTH AVE,,WESTON,MA,"210 SOUTH AVE WESTON, MA",7/19/2010,3,3
337473,214 CHURCH ST,,WESTON,MA,"214 CHURCH ST WESTON, MA",9/18/2010,3,3
5335886,215 CONANT RD,,WESTON,MA,"215 CONANT RD WESTON, MA",7/29/2015,3,3
949736,216 WESTERLY RD,,WESTON,MA,"216 WESTERLY RD WESTON, MA",7/26/2012,3,3
5138815,228 GLEN RD,,WESTON,MA,"228 GLEN RD WESTON, MA",7/21/2015,3,3
7346752,23 WINSOR WAY,,WESTON,MA,"23 WINSOR WAY WESTON, MA",8/31/2018,3,3
5335511,235 CONANT RD,,WESTON,MA,"235 CONANT RD WESTON, MA",7/30/2015,3,3
4497903,235 WELLESLEY ST,,WESTON,MA,"235 WELLESLEY ST WESTON, MA",6/13/2015,3,3
1170225,24 OAKDALE AVE,,WESTON,MA,"24 OAKDALE AVE WESTON, MA",3/12/2013,3,3
5322235,244 RIDGEWAY RD,,WESTON,MA,"244 RIDGEWAY RD WESTON, MA",7/22/2015,3,3
402492,25 ARROWHEAD RD,,WESTON,MA,"25 ARROWHEAD RD WESTON, MA",9/22/2011,3,3
7349901,253 GLEN RD,,WESTON,MA,"253 GLEN RD WESTON, MA",12/20/2018,3,3
7349537,257 BOSTON POST RD,,WESTON,MA,"257 BOSTON POST RD WESTON, MA",11/19/2018,3,3
7331101,262 COUNTRY DR,,WESTON,MA,"262 COUNTRY DR WESTON, MA",12/20/2016,3,3
7325446,265 GLEN RD,,WESTON,MA,"265 GLEN RD WESTON, MA",4/28/2016,3,3
227798,266 NORTH AV,,WESTON,MA,"266 NORTH AV WESTON, MA",3/7/2002,3,3
291364,27 LORING RD,,WESTON,MA,"27 LORING RD WESTON, MA",7/24/2006,3,3
191412,271 GLEN RD,,WESTON,MA,"271 GLEN RD WESTON, MA",5/8/2000,3,3
346250,28 PINE ST,,WESTON,MA,"28 PINE ST WESTON, MA",5/2/2011,3,3
949976,280 BOSTON POST RD,,WESTON,MA,"280 BOSTON POST RD WESTON, MA",7/31/2012,3,3
343801,281 GLEN RD,,WESTON,MA,"281 GLEN RD WESTON, MA",1/26/2011,3,3
7349543,287 GLEN RD,,WESTON,MA,"287 GLEN RD WESTON, MA",12/6/2018,3,3
7337101,29 GRANNISON RD,,WESTON,MA,"29 GRANNISON RD WESTON, MA",8/1/2017,3,3
7325270,295 MEADOWBROOK RD,,WESTON,MA,"295 MEADOWBROOK RD WESTON, MA",4/13/2016,3,3
7345569,297 GLEN RD,,WESTON,MA,"297 GLEN RD WESTON, MA",7/10/2018,3,3
2825008,3 CONANT RD,,WESTON,MA,"3 CONANT RD WESTON, MA",12/15/2014,3,3
7348877,3 LEGION RD,,WESTON,MA,"3 LEGION RD WESTON, MA",11/6/2018,3,3
5592053,3 RIDGEWAY RD,,WESTON,MA,"3 RIDGEWAY RD WESTON, MA",8/10/2015,3,3
149383,3 SUMMIT RD,,WESTON,MA,"3 SUMMIT RD WESTON, MA",5/6/1999,3,3
7328135,30 NOBSCOT RD,,WESTON,MA,"30 NOBSCOT RD WESTON, MA",8/5/2016,3,3
3095172,30 RADCLIFFE RD,,WESTON,MA,"30 RADCLIFFE RD WESTON, MA",2/19/2015,3,3
7341498,300 GLEN RD,,WESTON,MA,"300 GLEN RD WESTON, MA",1/24/2018,3,3
245888,31 SILVER HILL RD,,WESTON,MA,"31 SILVER HILL RD WESTON, MA",5/13/2003,3,3
7349541,313 NORTH AVE,,WESTON,MA,"313 NORTH AVE WESTON, MA",11/30/2018,3,3
2825836,314 WINTER ST,,WESTON,MA,"314 WINTER ST WESTON, MA",5/14/2014,3,3
7346859,320 BOSTON POST RD,,WESTON,MA,"320 BOSTON POST RD WESTON, MA",8/31/2018,3,3
7328775,327 WINTER ST,,WESTON,MA,"327 WINTER ST WESTON, MA",9/1/2016,3,3
3721163,334 BOSTON POST RD,,WESTON,MA,"334 BOSTON POST RD WESTON, MA",4/7/2015,3,3
7332327,342 WINTER ST,,WESTON,MA,"342 WINTER ST WESTON, MA",2/23/2017,3,3
7344848,348 BOSTON POST RD,,WESTON,MA,"348 BOSTON POST RD WESTON, MA",5/25/2018,3,3
227012,36 RIVER RD,,WESTON,MA,"36 RIVER RD WESTON, MA",2/19/2002,3,3
5137627,37 SUMMER ST,,WESTON,MA,"37 SUMMER ST WESTON, MA",7/29/2015,3,3
984820,38 DRABBINGTON WAY,,WESTON,MA,"38 DRABBINGTON WAY WESTON, MA",8/29/2012,3,3
42157,384 GLEN RD,,WESTON,MA,"384 GLEN RD WESTON, MA",12/9/1993,3,3
7341270,384 GLEN RD,,WESTON,MA,"384 GLEN RD WESTON, MA",1/16/2018,3,3
5337139,39 DOUBLET HILL RD,,WESTON,MA,"39 DOUBLET HILL RD WESTON, MA",8/2/2015,3,3
7344964,397 BOSTON POST RD,,WESTON,MA,"397 BOSTON POST RD WESTON, MA",5/29/2018,2A,2
7344875,4 BLUEBERRY HILL RD,,WESTON,MA,"4 BLUEBERRY HILL RD WESTON, MA",5/30/2018,3,3
959887,4 GLENFELD E,,WESTON,MA,"4 GLENFELD E WESTON, MA",8/6/2012,3,3
5217844,4 GRANNISON RD,,WESTON,MA,"4 GRANNISON RD WESTON, MA",8/4/2015,3,3
195272,4 ROBIN RD,,WESTON,MA,"4 ROBIN RD WESTON, MA",8/4/2000,3,3
2825780,40 INDIAN HILL RD,,WESTON,MA,"40 INDIAN HILL RD WESTON, MA",3/19/2014,3,3
7345939,40 ORCHARD AVE,,WESTON,MA,"40 ORCHARD AVE WESTON, MA",7/27/2018,3,3
191003,40 SHERBURN CIR,,WESTON,MA,"40 SHERBURN CIR WESTON, MA",5/4/2000,3,3
987471,406 NORTH AVE,,WESTON,MA,"406 NORTH AVE WESTON, MA",8/21/2012,3,3
1096927,41 BAKERS HILL RD,,WESTON,MA,"41 BAKERS HILL RD WESTON, MA",12/31/2012,3,3
195266,41 SUMMER ST,,WESTON,MA,"41 SUMMER ST WESTON, MA",8/4/2000,3,3
7347795,42 WESTCLIFF RD,,WESTON,MA,"42 WESTCLIFF RD WESTON, MA",9/23/2018,3,3
5248347,428 NORTH AVE,,WESTON,MA,"428 NORTH AVE WESTON, MA",8/5/2015,3,3
5248449,431 NORTH AVE,,WESTON,MA,"431 NORTH AVE WESTON, MA",8/5/2015,3,3
6625498,44 DEER PATH LN,,WESTON,MA,"44 DEER PATH LN WESTON, MA",9/22/2015,3,3
5335802,45 BEAVER RD,,WESTON,MA,"45 BEAVER RD WESTON, MA",7/28/2015,3,3
5591883,45 YOUNG RD,,WESTON,MA,"45 YOUNG RD WESTON, MA",8/7/2015,3,3
4368986,47 FAIRVIEW RD,,WESTON,MA,"47 FAIRVIEW RD WESTON, MA",5/7/2015,3,3
7348322,5 BLOSSOM LN,,WESTON,MA,"5 BLOSSOM LN WESTON, MA",10/15/2018,3,3
1012603,5 WARREN PL,,WESTON,MA,"5 WARREN PL WESTON, MA",9/26/2012,3,3
343474,50 LEXINGTON ST,,WESTON,MA,"50 LEXINGTON ST WESTON, MA",2/7/2011,3,3
7343905,50 MEADOWBROOK RD,,WESTON,MA,"50 MEADOWBROOK RD WESTON, MA",5/2/2018,3,3
346249,50 SHERBURN CIR,,WESTON,MA,"50 SHERBURN CIR WESTON, MA",4/26/2011,3,3
7337316,50 SUMMER ST,,WESTON,MA,"50 SUMMER ST WESTON, MA",8/9/2017,3,3
4860394,51 LORING RD,,WESTON,MA,"51 LORING RD WESTON, MA",7/16/2015,3,3
5335719,52 ARROWHEAD RD,,WESTON,MA,"52 ARROWHEAD RD WESTON, MA",7/29/2015,3,3
1429522,56 COLCHESTER RD,,WESTON,MA,"56 COLCHESTER RD WESTON, MA",11/30/2013,3,3
7344845,56 RADCLIFFE RD,,WESTON,MA,"56 RADCLIFFE RD WESTON, MA",5/16/2018,3,3
148793,56 WESTCLIFF RD,,WESTON,MA,"56 WESTCLIFF RD WESTON, MA",4/28/1999,3,3
344668,57 OXBOW RD,,WESTON,MA,"57 OXBOW RD WESTON, MA",3/8/2011,3,3
7339679,60 SUMMER ST,,WESTON,MA,"60 SUMMER ST WESTON, MA",10/21/2017,3,3
7333498,61 LORING RD,,WESTON,MA,"61 LORING RD WESTON, MA",4/13/2017,3,3
2837644,61 WOODCHESTER DR,,WESTON,MA,"61 WOODCHESTER DR WESTON, MA",10/31/2014,3,3
4348970,63 FAIRVIEW RD,,WESTON,MA,"63 FAIRVIEW RD WESTON, MA",5/7/2015,3,3
